Data_Rate_bps,Payload_bits,Noise_Level_dB,Latency_ms,Array_Rate_Hz,Label
1488685.7408367083,245,43.61119036977375,22.39373767774458,4259224.343217729,I2C
788225.0667717904,96,28.468144726138572,8.701900901598917,3103112.9669439634,UART
983681.4079130294,55,32.84593242060417,8.644405554278597,2838225.0886040786,UART
397111.85031300486,88,29.709253525082072,13.569516061537902,1533646.9050323733,UART
1596406.0572446357,196,35.95090319875654,17.313086187842835,7932918.4920867365,I2C
3004721.4068531245,182,37.17021903132178,14.064515193911566,12642056.78530577,I2C
739853.18885513,32,28.490942023611282,19.489051330802504,2131485.563358746,UART
821925.0985470174,47,30.67033624005056,15.084533581503578,1683828.7513542748,UART
2545490.660578813,36,31.827179589818762,13.336473836862162,9303303.830967523,I2C
2510700.054883072,116,33.474779313466755,10.371615443863927,5586260.691372873,I2C
1645732.3347035465,28,34.33972334235892,22.809842530335217,4035680.9861377,I2C
15884509.002032695,234,15.922903482224008,4.110796979565,54657302.25085232,SPI
908943.1422646934,39,31.355597658477222,15.205388915627253,3264569.092410918,UART
981282.3868009631,59,31.104828666726974,17.51047373567908,2370885.415480179,UART
2065563.3690267708,256,34.62648929960126,13.285374166143422,4951218.149276126,I2C
705692.0653034005,59,34.15134075878392,19.499484487736815,1954304.994262691,UART
2867880.545598529,191,33.578706155412846,12.192821325788097,15365759.353389468,I2C
2866291.0023898124,90,34.18075099320643,17.580792214471913,6864019.790035665,I2C
12027054.260265911,355,15.746370948681093,1.4065618932495059,31870316.639965635,SPI
30332.985172627486,64,26.535863316638768,16.057132402085365,94865.70994897251,UART
113769.02695728581,51,39.01006148600051,10.913279931289674,299790.33185202884,UART
39706578.60224439,91,21.763128666667335,3.3702657537484746,224557530.66571385,SPI
627760.1012733122,85,25.530722216605085,14.191338663843567,1468139.9129992395,UART
16697000.587992698,30,19.184222214880325,1.7320179571847087,47494117.69530131,SPI
724541.9380452493,21,27.287820919900664,13.621980732977987,2089009.2905558303,UART
994500.7357664848,63,37.452094421792296,10.575966664910531,2131131.841621873,UART
629117.9186414069,40,31.925988849203005,14.972527102051817,2353756.2074119127,UART
27398301.036162123,322,24.964147765052964,1.121486832626036,151926612.42351177,SPI
4063174.131948456,16,11.906686842447648,3.56669559137982,40454079.843843654,SPI
596360.9977964177,54,32.62858868293975,19.703404714816536,2182602.31289471,UART
2725929.687797209,103,31.22054818734315,20.495898493936462,13020133.986909142,I2C
679639.1461313001,43,33.44476505120771,20.671525413095765,3867782.8588359044,I2C
28678869.992206573,453,17.503731846512295,4.812373627593946,235174789.68853626,SPI
688770.3610289757,116,25.007806897513074,19.831478831053914,2523034.8893221337,UART
2752537.373375967,21,32.98493834324957,29.997222970156216,10984727.549393151,I2C
475684.6320759668,92,26.67589464548474,10.000802517144276,1291336.145146124,UART
37179250.80894119,398,24.047953928931,3.475368512268194,194459331.78542405,SPI
14171787.969911028,344,12.434672168612122,1.4636804049722354,31679723.49340231,SPI
2490373.514358173,31,39.85951915356024,12.047953176444672,10676378.290890437,I2C
1495776.8504970844,146,37.31028213676636,13.89858620231102,5062985.195953163,I2C
28426592.60428933,487,19.196685307919665,2.9496192770534884,260370758.22448584,SPI
1082277.6059845209,204,42.94842677228835,22.55703240626938,4719324.923313393,I2C
745316.1780263967,23,38.97124949214644,13.169890201689302,2321260.8458618475,UART
3285655.6682399493,123,38.304711933523144,13.414668093405634,17054765.07518545,I2C
213444.8195167849,36,30.777682202078687,13.739642960429094,803850.7725975289,UART
3251236.8610817506,65,40.95085362930995,17.352456977896708,8087888.612767837,I2C
49242894.312171586,62,16.180985207459955,3.146525411070976,337531646.44113594,SPI
4246772.679372335,11,14.821544353569756,4.971783344380854,14349206.827937495,SPI
21776872.945402145,316,19.679298797734283,2.746349160674272,173773355.45900416,SPI
287609.72197094525,216,43.12809969207994,16.709064474941975,822762.2610727249,I2C
227472.24979057713,127,34.63864520635197,9.480773768365069,842007.4741612698,UART
49357458.34898407,135,20.1161818628699,4.487123087284065,174914730.56867343,SPI
3278074.669380213,205,43.91774596478889,23.74974935263952,10730411.765024573,I2C
843935.4147343818,90,37.26373473405792,8.503769616776223,2643440.755651752,UART
2227931.6668452057,41,42.99643601631698,22.64819294925772,10746464.470637681,I2C
1273777.8071637282,113,33.620436126138294,13.505031485093703,5491152.11409136,I2C
294071.9657766038,126,33.25332453719891,19.600827944636166,611729.6404436427,UART
29560638.191643655,65,11.956864765570892,3.0537752212519145,245451132.58780515,SPI
146509.1066511496,47,37.3207696287272,12.445475231530763,295137.16483226954,I2C
1910303.6691925966,59,34.18693661740447,26.239018890278775,4661319.249024371,I2C
12158713.32691214,386,21.912587194386507,2.534247009013066,29435347.62246763,SPI
781382.6952659464,113,37.555853530689376,9.618455255008517,1853602.196588904,UART
104856.67847704332,81,31.47934707442506,20.483829341568953,575186.151146582,I2C
235705.0760270564,61,28.197116841666098,14.956599214878107,750034.342008406,UART
9567908.396887435,207,17.11611412549126,3.6789043890140856,79197280.46610418,SPI
1218747.8242881314,206,30.344442998626988,17.374481643764273,3667957.9208961204,I2C
83309.1946199972,30,31.11583357716172,13.798179662031195,192677.03379902954,UART
38378972.71190564,423,21.868313524449945,1.7437674134261218,143280799.98842865,SPI
754897.7890590257,19,33.030261512263735,18.545555043794813,2777691.1961081345,UART
9180051.916322578,476,22.105278657912898,1.5066777151295918,68799639.6559885,SPI
1371460.948415987,256,32.785676121608844,24.358232987097846,6566663.203040841,I2C
197156.86525022463,94,29.142408759079093,10.365878105445237,746540.4387863312,UART
1527141.779802945,78,39.80726636141721,14.583162271516565,8219126.896728276,I2C
28482635.873865265,478,15.363285916292803,1.3921525444999472,61659068.73153282,SPI
589742.4835640282,59,39.93328233086061,15.744131792573349,1355723.9052162478,UART
1854807.5157362227,114,35.55643354944452,17.117076919560308,3911956.7340602577,I2C
741802.6789299004,76,34.82627080370995,15.851453762467038,2677735.271547189,UART
1988081.7477563461,150,41.805845912834656,12.714282192934503,9383795.895001158,I2C
869983.5235647089,43,34.723497134691705,10.483500973442919,1857145.2227947891,UART
17647069.131213874,253,19.321545044809987,1.9610702441234227,89402809.84615228,SPI
2474747.2225373522,144,37.02504648968359,18.296595656423246,5287676.757518945,I2C
21649709.71409156,27,19.382271770034084,3.9800883945027588,61331384.59034915,SPI
301761.74200055137,28,30.18623389740568,18.152337131824268,888048.3556156376,UART
568997.1456372235,223,38.45980504237303,22.59210851546011,3176845.731785351,I2C
665402.4848921399,37,39.44024031800181,12.16033698547475,2349420.224219711,UART
112820.6934597333,27,25.080309089019163,15.669797146489934,349105.15594292677,UART
1924813.4618779377,73,38.28536688891488,12.628714092253839,4074314.0993850194,I2C
46637586.93439331,306,24.858717585226255,2.9511274331212474,447173437.45306844,SPI
13048921.41080182,488,19.584541981729444,1.9067315937375606,85835020.66787657,SPI
2233639.4462172813,43,32.0182523563763,20.11322855817044,13092399.40094866,I2C
28905.28318590995,89,36.47966721154381,11.952755894816075,99981.4812245702,UART
17229.166815353085,64,37.18568289692269,19.65569622557836,66377.48268711734,UART
100645.70548704563,27,37.81605599135173,13.725117314802153,331002.6033208926,UART
34242789.59590882,25,22.75929827534909,1.0493227214790446,218480779.28667375,SPI
13476275.730645342,493,19.079406876973376,4.446502884488762,130285271.9874274,SPI
375332.88513903436,68,31.856987999329505,12.234686610130067,1179578.8464340856,UART
35428557.288708225,367,21.196316943241854,4.718094748365144,309963359.00669533,SPI
2443481.226239664,30,43.78913930697898,10.418460213487391,10709269.915002253,I2C
47156038.51123266,103,19.79663328473517,2.33176275593226,426707684.8707388,SPI
391194.63406437956,186,33.508250844955164,14.339570304615068,2265148.9993657116,I2C
981756.3437805648,64,30.042342010529993,12.074113722672983,2874596.8717391305,UART
3212677.441680331,53,38.864955390141176,27.963564682114274,16861951.382444922,I2C
602189.3192899451,75,27.89848343636927,12.983705492263896,1613268.1522258765,UART
670351.4800578934,38,30.390450921835996,13.315882474525408,1954939.8938843813,UART
48098056.47407933,108,19.3425830249492,3.9073461222640793,344421837.0449508,SPI
2133085.8754219273,150,34.02224077159407,19.015502675401045,11172669.04799429,I2C
36176.543335125665,116,37.51362610413592,17.91560615390704,116171.0074502421,UART
27359987.32352092,413,19.705269934834217,2.0137674723517947,233633717.03833577,SPI
824256.1101917442,123,33.70538198348481,15.268294223486842,2249820.1160193305,UART
32282226.76153328,324,12.067324110488569,3.0638861733276257,177926681.25156978,SPI
676769.9825673115,50,37.02603854881531,17.838024628951175,1834227.4746708358,UART
44328307.28113882,436,23.47521168979674,4.6311501614558495,340259476.0791047,SPI
60694.5189205025,61,33.54622057812996,11.0498256957266,136019.25044956582,UART
887419.911008959,81,32.4521766279385,10.370744425995017,2289748.6316231336,UART
1475890.8802681041,27,44.316870468219975,10.177204138974652,6816100.721123273,I2C
218417.09341781604,20,31.527771710742545,18.10766223125607,516630.577872124,UART
45074537.38007638,23,11.262798510097756,4.353363029789522,160300285.85245895,SPI
1814340.6989199275,212,37.81014573186022,23.519160024690507,7297311.274832737,I2C
2842912.4327959265,172,36.166750861841955,23.328561205405045,15953123.337956708,I2C
497172.280385945,115,29.12466930960294,12.243094172333763,1443546.1835623488,UART
27353168.287467383,122,21.688784882540702,4.436922454010742,108396222.0774556,SPI
30199083.724027123,203,21.182058511939914,2.6469855643044116,164509937.4248336,SPI
3653126.8329776805,178,15.625212043839547,3.543175695076568,7909420.970679168,SPI
974389.616618232,42,38.187326855091044,8.31100414565573,2130440.913431981,UART
32826891.232783206,17,14.914002967183666,1.1393913886256284,151511150.80027694,SPI
862577.6921699978,94,40.9214354028567,14.94909308141626,2311126.2790277125,I2C
844303.9532963354,118,35.7551726092464,12.136768999165858,2789560.189006931,UART
136215.1270046897,75,37.02268108527892,19.239258036636414,426309.7482309974,UART
40440902.857644744,372,13.561304625673252,4.004788237446727,262583551.3912289,SPI
902926.7424193455,17,30.36932331876829,8.709136606896605,2347534.41885944,UART
322575.0658604839,89,33.23913240199639,28.706646803267535,1472936.691540041,I2C
750782.9010625781,122,38.32561638724414,17.83165512656393,2391522.0373006994,UART
1088671.384784503,250,43.569974751890044,28.73595481471026,3696204.077061269,I2C
2797565.7312737475,104,40.04745142204846,13.52054201301369,13633566.797991222,I2C
98808.75059346427,66,31.870565046333837,14.764800162980585,393354.3221251847,UART
5871496.318169479,8,17.38836319498462,4.205936754352486,30908587.07909505,SPI
2917283.0680793696,61,35.42054372960347,27.429678179177927,14903244.499877688,I2C
518166.09771316993,44,38.667285444451934,28.64305960443216,2451883.152967089,I2C
2210475.2228915426,55,37.670287725920105,16.003734000169374,5425765.066816929,I2C
1314716.9047362232,43,38.86266213942323,20.903073056937437,6384460.195410242,I2C
43189135.55240572,71,22.63307092201274,1.3563917269044081,119584911.70072405,SPI
7893342.540648444,19,10.519760024785626,4.358077516890829,56530699.938903265,SPI
3283596.3219239153,233,30.142905416866316,15.24909977194158,19122252.90491482,I2C
738570.6207074866,45,39.88733978333266,14.857648145157063,2820504.3073187727,UART
2778088.797942265,102,34.027505502545104,18.84668039097263,8727995.950344158,I2C
30887397.1730644,296,19.728015298519956,1.3910615304479963,284446028.4761099,SPI
3094559.3654336873,202,35.499147392711095,20.564155156997657,17089270.987749737,I2C
11259830.128983315,75,10.689273310760177,3.0462604250582554,108435895.1505753,SPI
2397592.431964225,147,42.079211938173465,10.347538873844114,8273453.923298883,I2C
2818721.9046101356,82,44.45604223367268,10.417230814422231,7714292.064929837,I2C
48599851.69184775,239,14.436939157682579,3.6339065537711988,447467232.7959331,SPI
1320056.9809960327,46,39.18880956187579,21.87205931814359,4202060.54087516,I2C
2377252.4714760534,137,35.809213082950706,15.401382992402247,6295016.775689737,I2C
3202440.4776312266,24,38.57173152343154,28.169361018352838,9167733.414122146,I2C
601455.9081047138,58,30.908923386302405,16.24846834392838,1648561.2365117038,UART
32944374.679689217,136,21.563563464688535,4.854430071331452,313480207.51793414,SPI
715097.0786555678,9,27.09774301058004,17.327940805096063,1476356.7517601808,UART
8849027.199343968,451,10.397167925770162,4.382013032503119,70723730.9853367,SPI
38073965.97745036,68,10.103466842830167,3.0499083757547916,84422776.24221714,SPI
36152412.13942155,210,19.46920231350653,1.2357459309062477,353678588.7166984,SPI
2079412.5004527743,100,41.90351978635319,27.82803215462212,8819713.370212475,I2C
30428076.0240888,272,18.608145534379062,1.851865842971066,181906220.03476167,SPI
1966809.7134461894,162,10.440266741964624,1.0891464311438552,17026726.52223706,SPI
17950014.11755356,114,23.476332076087047,2.2714474280406245,140143379.0971448,SPI
935394.9126946994,31,36.67752694803497,17.078685513572623,3460193.8444721117,UART
41741956.3566844,131,19.832175004156674,2.9796146895630438,102969636.78923799,SPI
1236704.4814749942,117,38.97130732111583,17.56074061918944,7116056.790010993,I2C
61483.0993659635,67,33.08969006904307,13.970991162671329,227216.59162297123,UART
807989.9216021624,159,41.62667199558865,28.891551205040365,2842026.0058197738,I2C
543410.1072130606,16,26.32409068775381,15.402446370074264,1435955.7445599495,UART
778843.7785895683,94,35.718036293950675,17.340496482318905,4238937.421596477,I2C
3117093.5590560357,168,35.23508368327933,15.253919066829354,12716489.423837626,I2C
378840.44526376727,126,37.977518663720986,14.04651477005286,1151958.517976085,UART
7054897.44428792,297,10.609508929453769,1.2806191678748098,51736468.16034926,SPI
2673715.110730708,187,34.45519421556048,14.774097196233607,14815383.847556137,I2C
864622.552480351,25,37.41687767733018,9.950411074616927,2737786.255511271,UART
25848608.044132933,403,22.058908214505998,3.0520223727456193,61923544.990117595,SPI
517198.93719557876,10,29.013350631168162,11.445724120083039,1162738.903215738,UART
1361070.4308482783,21,44.94961702786931,19.634553242030833,5792802.543059824,I2C
39539182.71827349,71,21.648103006874827,4.128472313381298,301035351.6142469,SPI
488994.5398106498,47,35.40546944217653,18.511849795780932,1108932.6186981094,UART
40540573.773618795,424,11.134768633174133,1.4870798153564344,136917803.90632173,SPI
46247700.32169745,11,18.306410353227516,4.449493335325129,283659088.2548881,SPI
465763.19210893934,73,37.815558564504975,15.694681163958036,986753.3239797071,UART
2719042.735434026,80,38.67744471459402,24.121319459991156,12336823.492167287,I2C
37578541.97771329,465,19.56186949256803,3.1433923828791817,79001504.49981283,SPI
470417.0453910002,20,39.214560990989106,16.027536166188106,997409.7348216863,I2C
684511.2056970397,31,34.742561636889555,15.923810179873026,2437253.451045725,UART
43387722.07592336,246,23.017076467953938,1.3558329240264229,261953904.9734236,SPI
131367.73088254847,250,37.15789975552556,13.219058892811944,464895.65284812846,I2C
854330.1299453614,91,33.492730823357775,15.086602768217624,2322102.303663534,UART
58820.27340747943,109,25.03502072896077,15.688285905854158,207370.26121390142,UART
5285852.728861218,191,19.905594476420088,4.362495414628,50737729.49879467,SPI
47387674.185450815,403,15.250964136839535,1.4209356900302397,174942305.26144403,SPI
539206.5210532885,125,28.323723007569004,10.617907305373215,1428963.5525570987,UART
22737883.107050672,167,23.26489373628562,4.778080235798148,102582240.35182747,SPI
24243445.779310603,427,15.722827378838275,1.8863666590362596,185617391.80636466,SPI
45148815.95954562,277,11.897800090144043,2.274983726212188,193627368.87041044,SPI
2331697.8694244726,174,38.36439521245869,25.522693564178372,13292908.289239634,I2C
2632625.848223508,119,36.74952263799775,29.90641499539835,5879474.505568374,I2C
864442.2360927741,94,32.13375261440176,14.227701861186311,4986852.493564202,I2C
511520.9117720169,410,23.145465659165772,3.3340176111960416,2698918.3119065166,SPI
904263.372578871,106,25.22800341413089,18.714188811764245,1982692.1231151223,UART
376867.5816166702,89,31.723612330203025,13.57177756862972,941417.7963129359,UART
104032.83904282455,62,27.39213100271762,11.070000098318808,245163.95310228085,UART
45793403.12742726,475,21.5889234658921,4.63785128592097,303717600.6280435,SPI
2066718.2648585062,212,37.9606355301848,19.43450188003398,8585039.104762571,I2C
81386.7624925653,56,28.056098558577943,13.10064246942896,283381.77248255524,UART
701673.8036669347,40,38.48554769947063,15.934780088627257,2257433.202295367,UART
3096133.03365151,12,33.609889448312515,23.39120172797835,9122823.28354487,I2C
114464.09281777074,172,34.416003040605986,15.503374485944757,391982.6103655264,I2C
875775.7057135934,17,31.180788911971135,23.4610764797554,2992774.317101618,I2C
20612204.4872772,105,17.11546848653466,4.140406410372476,190844411.75053096,SPI
2369056.28020767,132,44.01955072910892,27.85852332547043,12808643.76829799,I2C
36547145.914737135,272,12.070656775797328,3.9878362888845214,92650000.48308755,SPI
28715465.183386043,166,15.513351081922208,4.012808517528834,137332090.0225652,SPI
66122.67302831684,107,39.61640689249549,9.58209907992768,178721.9277990383,UART
536811.5400886366,65,37.00845122286289,24.10153093584461,2046004.035669014,I2C
302995.136437833,22,25.16342862080152,8.774651924100866,1157285.9857018634,UART
54955.18294815067,61,29.42923519941033,10.494813027378559,125842.22445857729,UART
823020.1435018396,138,40.40433898101261,29.558596016611723,2746340.3991232025,I2C
15877958.889138162,409,18.24274386972224,1.3684047551193101,94494074.75941193,SPI
651406.1870326763,100,32.29886813110523,8.238369706808149,2394321.0047214865,UART
1906218.2204988515,227,40.54068996737841,21.453982055966765,4756743.511734096,I2C
45507418.907641515,241,10.628708186875205,4.325620677977263,327502666.580073,SPI
61573.980289219326,19,38.09644437023537,10.149223321422333,241479.69121851985,UART
23974097.384569257,165,17.42794399854651,4.007289866461919,111760763.52164865,SPI
886749.601299549,237,11.134498863616384,3.822159020339229,3403253.9362787195,SPI
929603.5283548385,451,12.53024586280469,1.5608338554917642,2303379.9152376177,SPI
3231465.3099860037,228,36.235740277790086,15.043547968740436,16995075.057359926,I2C
633179.5726067248,95,30.457309337448834,13.773395281209472,2495494.0373351597,UART
1006501.0155327586,17,36.82694394912105,17.71962873619823,4730330.2262965655,I2C
39358342.467838265,310,24.3517071039255,2.83242223892087,84796857.87752491,SPI
11616786.164445642,235,19.414056935821872,1.47177024719671,26943623.23887006,SPI
428531.8342555572,120,32.57006017928829,9.166769104314413,1114853.5496645488,UART
169869.28225669992,72,26.63013158582581,9.70199734480402,354217.836361213,UART
1357460.7430294284,135,35.472415164027595,21.186613989773186,5956027.132032229,I2C
802154.2447726025,277,13.570458146936838,4.830480103445947,5452771.987195497,SPI
528867.9455339585,75,31.077513370360453,19.461628573602056,1305323.1077923607,UART
39161098.36249603,230,19.77292626332642,1.5622032373052774,327858709.7423314,SPI
309128.67888343375,101,37.85383595620027,16.21394309942866,1075765.342016866,UART
1281375.253343741,114,44.25508625025413,15.322666018313182,6540790.508088449,I2C
409927.02862084424,12,37.76904691330436,11.356184981613843,1059928.492422186,UART
2432561.6231861142,120,34.25741534877421,28.72202520032299,13649537.957440961,I2C
578863.4627776719,68,43.192282123576696,25.374612510936103,2668276.1514650406,I2C
763937.348311207,113,34.14189503904517,17.27469929695005,4035985.3444182337,I2C
156162.02139404326,73,32.49797402468167,10.521318526335289,408113.3337429531,UART
359917.1314677166,80,31.232199696797878,12.976819557631554,822387.7650212869,UART
42838645.019211076,55,22.552659123298923,3.712274990012931,236862035.1605288,SPI
310483.715584107,43,39.00433900833463,18.657018057053108,839325.7869205859,UART
5768964.44072272,376,14.140415211208724,2.3353357789746636,44071938.9427719,SPI
56192.449793971,80,30.682112746991308,10.350562984053223,133979.88782599004,UART
734327.4039141594,62,39.561436612510526,19.307243197615758,1887662.7812371852,UART
450186.54246276757,50,38.21924228898608,15.506075530499588,1012868.8898617341,I2C
574889.1091785787,117,36.267801691671856,13.883464528451182,1427875.0476381236,UART
14180163.92747676,273,18.733765035129004,2.9619141048372697,108240605.66139469,SPI
3368554.3719370044,107,36.980914894205746,11.320848381586913,13959495.95267747,I2C
251141.5653304003,64,34.06335417468432,11.68712476678496,591168.0846500675,UART
22485813.8499694,124,12.953000476506437,4.405980518655275,140599384.19710025,SPI
35253837.86395351,212,20.48091244125891,3.5811264764290507,76289604.91647522,SPI
1879110.3412489702,96,32.74930529144845,27.489121409358305,8110083.265132645,I2C
1337514.239701426,215,35.90157180332807,26.604031868165986,7576376.508020535,I2C
38559878.32224402,270,14.34111667979592,2.5936514340775942,111746440.27805269,SPI
488136.5128988317,198,34.81158083213181,29.10278086869013,2131878.6044632634,I2C
121653.52950667162,28,34.44957603127278,12.941197676353257,420760.1533306527,UART
456853.5662639914,61,25.612890287383056,16.103779014252645,1397781.4028273497,UART
409703.1494555064,99,38.33059155389225,19.441410417449354,1375868.52212729,UART
269631.09251762176,23,35.17197190931823,17.33045940919066,615254.2586449804,UART
14273027.467958763,405,14.791980625130758,3.1030729975372555,120468730.90285219,SPI
2404395.4834335735,87,30.14586152693384,25.260536788814907,11077233.084774777,I2C
709068.3576988266,26,39.038308966437874,14.841342999268898,1477046.8345232382,UART
144553.49909972883,185,36.896245093135256,12.977664399742771,757774.1146888227,I2C
3050883.6755081825,17,42.33232446949625,10.884703142107615,14619617.772664418,I2C
15234256.138226304,337,22.33710429598284,1.3664931941189429,148160972.87160638,SPI
723122.8075415669,239,44.66958176023301,23.332565442260957,2959859.1947503733,I2C
226361.2681802039,77,42.32477133774209,15.889926661506982,1235402.7840901685,I2C
546539.3549255746,9,35.134572328985456,10.312415248855972,1320592.8680116984,UART
450532.39168836345,119,37.739180313420846,8.170701578668448,1669672.671671891,UART
610604.1105029703,121,36.060806823126065,9.92272746408047,2191699.544474672,UART
32463080.235461257,400,18.00532541378613,2.542316098818863,238641373.09335437,SPI
682990.9253913575,51,34.505530472226226,10.329786560953899,1772828.8699295144,UART
142285.29518162663,73,38.93281610970098,9.601802550460587,453740.70251437597,UART
2703928.102127565,109,37.29182330755623,16.358045047313396,8961768.716780813,I2C
647266.0222731286,25,30.702515889959656,17.942604271208396,2013408.9960671233,UART
2069876.4377828508,105,38.82714174028285,16.49259100004138,6037546.695241303,I2C
532304.4276908933,23,35.836134117459416,17.985397186898542,1096586.7877005644,UART
1241756.9974611732,40,20.491742216406717,3.952588350185387,9796863.7629141,SPI
1429826.6312399474,224,35.67151770527633,15.336419906384954,3786753.11218745,I2C
13311825.621485993,388,19.58203721486692,4.886626355964239,36304122.408993825,SPI
36462638.91331878,63,21.1091748182127,1.1804762889496319,94090564.7506856,SPI
395831.17350067216,26,33.87083200176797,17.157597579642477,838335.1722497047,UART
3144457.3486966365,92,33.36431871351538,13.274653907801158,7970201.115777691,I2C
689013.2832361613,20,28.284549704397527,13.033687058097541,1727207.95257448,UART
43603077.836354755,393,12.841328533033575,3.920306931128644,134783034.3433411,SPI
48921028.482494555,130,13.80079519522889,2.155958063206237,352519546.3550323,SPI
26916918.506287724,171,16.886230440848156,4.303107923715697,116743041.6539001,SPI
1646299.6090524143,66,34.424017484372484,29.01428241858219,6944720.551676956,I2C
23962353.708830517,414,12.745859607811102,3.5030078544261216,106516390.36814566,SPI
54283.85897757027,107,26.670778918423892,19.103146057082114,205034.06419233466,UART
15146516.169578165,379,18.414028856252774,4.541779478615396,45712231.799250506,SPI
2205403.4455758133,125,30.426338947299737,10.386843990874732,8036234.990854046,I2C
515372.1562361051,35,39.901788821744006,17.969787388119844,1864258.4606265973,UART
32226816.67784244,76,11.640470115092583,4.863762633462551,185535973.20314535,SPI
33580617.924817175,170,23.408195958433527,1.4623521386904548,316183193.2338005,SPI
20023923.09960529,308,11.596110498888295,3.438134656360295,136048535.7401921,SPI
2610502.91290053,248,44.02258066810118,18.384742833437496,6156149.733691117,I2C
626870.5112775158,8,38.31076500271515,18.782137179787654,1439583.1827028857,UART
19459114.977516685,256,21.62101584838541,1.9539757076056756,110075590.25180063,SPI
293706.8093861117,49,34.860018834352395,17.81577159334327,878476.1909735373,UART
853149.9034298016,125,34.31945295370664,18.150168071987718,1867750.0893093725,UART
1218580.8896480277,210,41.93054591239638,24.36003546664056,4558490.486915533,I2C
564559.6023609081,15,32.144690257660955,15.240356297934373,1836976.5471265928,I2C
128569.36042298363,90,33.690596452292546,15.188326522411318,507478.3545649719,I2C
201765.08191029745,204,37.26370924982118,24.79934124459215,1037555.3516846353,I2C
709829.444872883,113,25.22248647799834,17.219768083783244,2414662.361028304,UART
47311993.85686747,399,11.913721760922071,2.5724679022316566,167410286.58889776,SPI
369421.233576892,12,39.68076130771104,16.501301161973956,927548.4681090263,UART
987404.2162117905,86,28.024761921088267,8.197446910259167,2538895.735828905,UART
21803396.713299166,150,18.246171524241603,1.8095604579086855,159677701.3427432,SPI
49133610.9869325,59,13.50920816626894,4.446839079666303,467720072.59126735,SPI
992251.4703823361,48,36.73062301288229,12.15908327834157,3181998.579466031,UART
858285.5612027169,110,32.58695684802366,12.107843650275054,2164844.9346265765,UART
685521.109860144,80,36.26883685652654,18.604388462148194,2820155.9438734953,I2C
986700.1578360687,120,17.87416569002709,1.810997644304046,7226371.573762621,SPI
476500.5174221802,25,35.800004994815154,15.53150845251524,1708487.9922292796,UART
177373.684164923,37,28.5232506415398,9.127411344531735,442693.6001095019,UART
13913536.817577975,231,12.456675243640007,4.442202010956248,77432095.98929234,SPI
2461991.3279098435,20,34.78992696633114,24.15639730903822,8835018.587162012,I2C
44229133.138419166,231,23.52459749400642,2.5315291171845558,272652168.6069946,SPI
2314780.3788901716,240,40.022903147741744,13.791525019053639,11140454.30862,I2C
552087.4449955433,60,37.90469158328778,11.964650976860666,1823865.6926945772,UART
170253.46011394,31,26.7311408039117,10.220145007353295,626040.5809758806,UART
28992601.271185752,341,12.844083876485112,3.956008182513794,273955808.0036514,SPI
70263.73621294065,14,27.048567434880347,9.697147211884504,148010.454133499,UART
34618734.23560838,142,19.790719509786612,4.004379880504933,125712660.33110653,SPI
592971.361912095,28,27.526790462589222,8.331158059957856,1329375.1794461268,UART
33836148.013114125,471,24.934313925519827,3.726298130134492,76638263.42573291,SPI
18298477.843255386,148,24.327193403840674,3.391929197004893,76881906.73112915,SPI
2382964.5536894454,112,44.797336361509046,24.958037532911597,11731006.094244242,I2C
523430.6601740039,94,30.112448963483878,18.75386360504668,1829322.9341366761,UART
24776714.78428919,48,18.959069321699396,1.535021998165985,55863074.145244,SPI
656041.9787523331,83,30.04936319301604,17.650452957522877,1481920.1913032108,UART
1880144.7435364015,164,37.62219457875963,10.238956325506855,5938387.731413066,I2C
432029.25517608295,83,44.87058223835008,20.513645402667947,1814475.8684658017,I2C
20351278.22569407,495,16.856485800527267,1.4144171200013598,70347846.3093775,SPI
226972.9832523664,114,31.749336377913036,15.643594543422665,512751.0661562213,UART
239097.68486800327,81,37.13208112013231,17.657210182688786,720523.9759368572,UART
2973599.219626805,256,42.41778902881143,26.326274488216324,13557202.855869519,I2C
3261276.7220769525,208,35.33254129627573,14.469935780669411,8030998.82281496,I2C
573970.6313656329,108,38.17189576509715,13.820911068272284,1959841.3146709192,UART
277935.8935221182,56,39.224931457363404,14.782266660001419,819536.9690007719,UART
973438.638746446,48,36.211347259156064,12.944233084895954,2154622.081049611,UART
2370979.6191264056,114,39.912354685461494,21.575402523206368,8127380.513409295,I2C
29677202.71378982,409,12.973368071006654,1.1898504855318706,63346344.64794279,SPI
35605134.72573192,324,18.23895671521633,1.3659868431873314,89597550.21106355,SPI
632553.9620578566,219,44.852706141096675,20.382937328419178,1653231.2465911321,I2C
814150.7770187093,73,36.16523975024639,12.337259204152481,1843352.9854854017,UART
42342916.05848815,355,20.997249179321464,3.481935290108633,285969706.0041272,SPI
1733670.8271367175,105,17.258025807279147,1.4206743997502174,4909943.0709859235,SPI
111965.05042021364,89,37.56804584273473,8.467528333006927,325877.7204260767,UART
732213.2589431044,55,33.97880854084599,13.026850953024693,1872092.3120428026,UART
412306.8236345648,92,25.087161363716618,10.66418869490457,1051551.0758627444,UART
18109.256090011382,25,30.004312205508242,10.388690935177527,41650.69532852902,UART
116801.64877662378,90,35.18333286630375,19.223922020989235,347025.4172756581,UART
47540733.14134537,382,12.146860221472924,4.040027305830169,318981847.97612643,SPI
2598625.603552219,97,35.70334641407518,14.62026967546175,8381563.360357514,I2C
